1351,35792
1352,35753
1354,35765
1356,25508
1357,28053
1359,26227
1362,27960
1370,37380
1372,24144
1373,26696
1375,36326
1377,21649
1377,22923
1377,36959
1378,23148
1378,35660
1379,25763
1381,21712
1383,24283
1384,22463
1384,24378
1385,26150
1389,35511
1389,36886
1392,26368
1392,35673
1393,24286
1393,37454
1394,28178
1395,23894
1395,27053
1395,37461
1396,25544
1401,23460
1401,23647
1404,24031
1404,37471
1405,24817
1406,37275
1407,25912
1409,27955
1413,35930
1413,36886
1414,20775
1414,23686
1417,36027
1419,20385
1419,22427
1419,35452
1421,36631
1422,23569
1422,28215
1422,36888
1423,20461
1423,22408
1424,28242
1424,35591
1424,35992
1424,37072
1426,27028
1426,35599
1427,24412
1429,26969
1432,36600
1434,37596
1435,20370
1435,25033
1435,35260
1436,37604
1438,26338
1439,37626
1442,21953
1442,24348
1442,26702
1444,35302
1444,35381
1445,26033
1446,20428
1447,25448
1448,21440
1450,35418
1452,22843
1453,24346
1453,24622
1456,28275
1457,24048
1457,35857
1457,37206
1458,22568
1459,28060
1460,37162
1461,22871
1461,25287
1461,28080
1464,20361
1464,25702
1464,25761
1465,37663
1466,23759
1466,27421
1467,24111
1467,24356
1467,25042
1467,27477
1467,27708
1468,26038
1469,27845
1470,24904
1470,28095
1471,25085
1472,26206
1473,25765
1474,25691
1474,35131
1475,24672
1475,35216
1476,22857
1476,24295
1476,27449
1477,20267
1477,24054
1477,24454
1478,24802
1478,24909
1478,27155
1479,20280
1479,23763
1480,23119
1480,27429
1483,37746
1485,26820
1485,27335
1485,35518
1486,23623
1486,25688
1488,37601
1495,25227
1495,35362
1497,27087
1498,34974
1499,24213
1500,22051
1500,24720
1501,22622
1501,26994
1502,34958
1503,23693
1509,34917
1510,23543
1512,25824
1512,35846
1515,34892
1517,23640
1517,26441
1518,22068
1519,35075
1519,35082
1521,25815
1523,22334
1523,35579
1524,27778
1525,22807
1525,36636
1526,26463
1527,23437
1527,23867
1529,20152
1530,25491
1530,27273
1531,22720
1533,28306
1534,23058
1535,25378
1536,25638
1537,25700
1537,28369
1540,37926
1541,28030
1542,22687
1542,24169
1542,28382
1543,28011
1544,37108
1545,27328
1546,36294
1548,23779
1549,22159
1553,20110
1553,27236
1554,37943
1555,23534
1555,27586
1556,22203
1556,22211
1556,25822
1557,26183
1557,36620
1560,23883
1561,23938
1563,23208
1563,36291
1564,28082
1564,34770
1565,25594
1565,27952
1568,24914
1570,20267
1570,21137
1570,26803
1570,27127
1571,37581
1573,28416
1573,36546
1575,20150
1576,22534
1582,25206
1582,27512
1582,37888
1584,36066
1585,20075
1585,23725
1585,26458
1587,26543
1587,27556
1588,20693
1589,22849
1589,25085
1589,27113
1590,24490
1591,20128
1594,22536
1594,23165
1595,22450
1596,26639
1597,36371
1603,37622
1604,25081
1605,24977
1606,23390
1607,25915
1608,23380
1608,27472
1609,23366
1610,23736
1611,26347
1613,20092
1617,20008
1618,38019
1619,28521
1621,26382
1622,21983
1622,26077
1623,34815
1624,34778
1626,23741
1626,25881
1628,23830
1628,34552
1628,37877
1629,24792
1629,37456
1629,38052
1630,23231
1631,26570
1633,23992
1634,34561
1635,27102
1636,27859
1637,23069
1637,27621
1637,35187
1638,19990
1638,27412
1641,36526
1645,23012
1646,21187
1646,22243
1646,25696
1647,23461
1649,23633
1650,28386
1651,23977
1652,23076
1652,25428
1652,28528
1656,20015
1656,26901
1657,22014
1659,38098
1660,24954
1662,23658
1662,26782
1662,28544
1663,26305
1664,25564
1666,25708
1668,24292
1670,22761
1671,23250
1672,20542
1672,24680
1672,25527
1672,38117
1673,22446
1676,26266
1676,27539
1677,22603
1677,27555
1677,27883
1678,20526
1678,26901
1679,21590
1679,23982
1679,36972
1680,27179
1682,25365
1684,20008
1684,24141
1684,37496
1685,23443
1686,20473
1687,25847
1688,20561
1688,22559
1690,20452
1690,22705
1690,24008
1690,35127
1691,28589
1692,22250
1695,20295
1695,20435
1695,36886
1697,26436
1697,28605
1698,27477
1701,22981
1702,27903
1703,20561
1704,25350
1706,27225
1707,24516
1709,38120
1710,26550
1711,34653
1712,24873
1713,22818
1714,23773
1714,24518
1716,19849
1717,27459
1718,21429
1719,28644
1720,36853
1721,35680
1722,26000
1723,38227
1725,22053
1725,24372
1725,35245
1729,34508
1731,22503
1731,37781
1731,38242
1732,23660
1733,23091
1734,23530
1734,26308
1734,38001
1735,37851
1737,19926
1737,22093
1739,26973
1740,23366
1740,23658
1740,25480
1741,37825
1743,24104
1743,26845
1745,22672
1745,37597
1746,26399
1746,27098
1747,21711
1747,27945
1747,34649
1748,34380
1749,34529
1750,24421
1751,24363
1751,24915
1752,25394
1752,34438
1752,34476
1753,21937
1754,38018
1755,21714
1755,27027
1756,26842
1758,24019
1761,20593
1764,24162
1764,35780
1768,24763
1769,23236
1769,23249
1771,21234
1771,34301
1772,24011
1773,23050
1773,27906
1776,23640
1777,25358
1778,21492
1778,22681
1778,37303
1779,36276
1781,19835
1781,34611
1781,36140
1782,27907
1783,26120
1783,28012
1783,38314
1784,37431
1785,36938
1787,23943
1788,23549
1788,28273
1788,37053
1791,25600
1793,27244
1794,28767
1796,20584
1796,22882
1796,25138
1797,22052
1801,21972
1801,28317
1802,27815
1802,28517
1802,35331
1804,26805
1807,36526
1808,27248
1809,38468
1811,19766
1811,22312
1812,20297
1812,36265
1815,27411
1815,27611
1818,23786
1818,34273
1818,35709
1819,27568
1819,35701
1820,34259
1821,24931
1821,27745
1823,24008
1824,25372
1826,24123
1826,34146
1828,34213
1828,35959
1829,37343
1830,24161
1830,27964
1832,19917
1832,35729
1833,27505
1834,26334
1834,35301
1835,21553
1836,27239
1836,34081
1837,25026
1839,23426
1839,27029
1840,22885
1841,36029
1842,38392
1844,22195
1845,21633
1847,23207
1847,28835
1848,24400
1848,35364
1849,27523
1850,27473
1851,22405
1852,27163
1854,19686
1855,25515
1855,26066
1855,37235
1856,28851
1856,35338
1858,26902
1858,27110
1859,34162
1861,20151
1862,20496
1863,35786
1864,26518
1864,27886
1864,38461
1865,27268
1866,23414
1866,35381
1867,36545
1868,37129
1870,26417
1870,26998
1871,26275
1872,24002
1874,36699
1874,37797
1879,26506
1880,36656
1881,24619
1881,28877
1883,23141
1884,20493
1884,25951
1885,19624
1885,25313
1885,38515
1886,22934
1886,24313
1887,22461
1888,37308
1892,21773
1893,21026
1894,26006
1896,38127
1897,19617
1897,26198
1898,34574
1899,38584
1900,27306
1904,24744
1904,25827
1905,21673
1905,26640
1906,21765
1906,26520
1907,22758
1908,23836
1908,38145
1911,21997
1911,34046
1913,38605
1915,21556
1915,21735
1916,36668
1917,22183
1918,27749
1919,36772
1920,26535
1921,25396
1922,21182
1922,23451
1922,34135
1922,35674
1923,24109
1924,25347
1924,28959
1925,21173
1925,22280
1925,26311
1926,35326
1926,36663
1927,37611
1928,36305
1929,22348
1930,38648
1931,22175
1932,24013
1932,36872
1933,24227
1935,26892
1935,34397
1937,22352
1938,28032
1940,37614
1941,38740
1943,24817
1943,26426
1943,33985
1944,26985
1945,36853
1947,34074
1947,38291
1948,24729
1949,19555
1949,34007
1949,34045
1950,35084
1951,36196
1952,33934
1953,28782
1955,23529
1955,23670
1956,24608
1957,27197
1958,24485
1958,27582
1959,26030
1959,26948
1960,27799
1961,22710
1961,34510
1963,20777
1964,20306
1964,26777
1965,34242
1967,20179
1967,24066
1967,35805
1967,36251
1969,35619
1969,36325
1969,38445
1970,36629
1972,20310
1972,21219
1972,27471
1974,22235
1974,36083
1975,23150
1975,26786
1975,37765
1976,35616
1976,38026
1977,21675
1977,27088
1978,21228
1978,22734
1978,26699
1978,35708
1979,26679
1979,38191
1980,20007
1980,22953
1984,19832
1984,19839
1985,27749
1986,38807
1990,19450
1990,37138
1990,37392
1991,23486
1991,33919
1991,35899
1991,37022
1992,36747
1992,36984
1993,19388
1993,27581
1994,23706
1994,34681
1995,35226
1996,24580
1997,20999
1999,37383
2000,22338
2000,27758
2001,35519
2002,33980
2004,19736
2004,21418
2004,24023
2005,21547
2005,23617
2006,23655
2008,24207
2009,19701
2010,23073
2012,29092
2014,24162
2015,23937
2015,26019
2016,24738
2016,25047
2016,27159
2016,27661
2017,21528
2018,35509
2019,25863
2019,28251
2020,26221
2020,27860
2020,35333
2021,20533
2021,26056
2022,22940
2022,24321
2022,36682
2024,37335
2024,38867
2025,23350
2025,24974
2025,35688
2026,22158
2026,26305
2026,37092
2027,20901
2027,21829
2027,25049
2028,35509
2028,36133
2029,21181
2029,27361
2029,35862
2030,28143
2030,28797
2031,22687
2034,19423
2034,21235
2034,35451
2037,35213
2038,37272
2039,19308
2039,35546
2041,25457
2041,36589
2043,26985
2043,27713
2044,36567
2045,24799
2045,35194
2046,26996
2047,28316
2047,35628
2047,36835
2048,19405
2048,36318
2050,22460
2050,24256
2050,35916
2051,27147
2051,34406
2051,35981
2052,27772
2053,25832
2054,26251
2055,23589
2055,37141
2055,38033
2056,37061
2057,24257
2058,26615
2058,28402
2059,19282
2059,24205
2061,21404
2061,26439
2061,37291
2062,39014
2064,22047
2064,28223
2064,33876
2065,37387
2068,26365
2068,33888
2069,24589
2070,36394
2071,21164
2072,36460
2072,36528
2075,27990
2075,38408
2076,22839
2076,28007
2078,28363
2078,35855
2079,21041
2079,29159
2079,37010
2080,28196
2082,35245
2082,38401
2083,21419
2083,28727
2084,39074
2085,22837
2085,37564
2086,22887
2086,27096
2087,19253
2087,28268
2087,34858
2088,37516
2089,22621
2089,25180
2090,28147
2091,22313
2091,29091
2091,29174
2091,36513
2093,20846
2093,21420
2093,35691
2097,24084
2097,36798
2097,37646
2098,22835
2099,23941
2101,19284
2101,35354
2101,36508
2101,38093
2102,22067
2102,24510
2102,25470
2103,19584
2103,20995
2103,35656
2103,36642
2104,22102
2105,35258
2106,22762
2106,26068
2108,23969
2108,36909
2109,25756
2109,26096
2111,37374
2112,27502
2115,21910
2115,37308
2116,28959
2117,20914
2117,27855
2117,37160
2118,21757
2118,37248
2121,20736
2122,23632
2122,28657
2123,26144
2124,35113
2125,36242
2126,26529
2127,27252
2127,29029
2130,26434
2131,35779
2131,36862
2131,37765
2133,21021
2133,23573
2133,34846
2133,39168
2135,25059
2135,28761
2136,19176
2136,24131
2136,26528
2136,36678
2138,35483
2138,37465
2139,24827
2140,20648
2140,29048
2140,33720
2141,24531
2142,36073
2143,22509
2143,26860
2144,20855
2144,21107
2145,21212
2145,23716
2145,23785
2145,26245
2146,35549
2147,24962
2150,25377
2151,19942
2151,21231
2151,26110
2152,23217
2152,23638
2152,24288
2152,27418
2152,35599
2154,24751
2154,27035
2154,28637
2154,29254
2157,27523
2158,28419
2159,21296
2159,34076
2159,36221
2160,35875
2160,38323
2162,37386
2164,27703
2164,37605
2165,19077
2169,25504
2170,33828
2170,37556
2171,27302
2171,33679
2171,36648
2172,24075
2172,25973
2173,23269
2173,24266
2173,39226
2174,20660
2174,35082
2175,25072
2177,24368
2177,38995
2178,20498
2178,23183
2178,26955
2179,24196
2179,35106
2184,38541
2186,35895
2186,39265
2187,26806
2187,27992
2187,36375
2189,21954
2189,38367
2191,23038
2191,27217
2192,26568
2192,35807
2193,36518
2195,27941
2197,24654
2198,21549
2198,28176
2199,28492
2199,34246
2200,36518
2200,37412
2203,25372
2203,26447
2205,21628
2205,33645
2205,34964
2206,24351
2207,28285
2208,35950
2208,36000
2208,37121
2209,22985
2209,37184
2210,28297
2212,20259
2212,23856
2213,19020
2213,25597
2213,33661
2214,26259
2215,28058
2216,27308
2216,39316
2218,37276
2219,23600
2219,38712
2220,23037
2220,29228
2220,34419
2220,34482
2220,36623
2221,21004
2221,25741
2222,23250
2222,28610
2224,21360
2224,26609
2225,35099
2226,33802
2227,29339
2227,33623
2227,35436
2233,24196
2233,25989
2234,28250
2235,19202
2235,37746
2236,21420
2236,22471
2236,25582
2236,26365
2238,19487
2239,20748
2240,23571
2241,20891
2241,21183
2241,33841
2242,37092
2243,25879
2243,28400
2244,28330
2244,34972
2246,22231
2246,24423
2248,27900
2248,37302
2249,25579
2250,20565
2250,24123
2251,35773
2251,36296
2252,21417
2254,18948
2254,25259
2254,34796
2255,24429
2256,27654
2256,38111
2257,34579
2257,35676
2257,37303
2258,19138
2258,28161
2258,28284
2259,26883
2260,19130
2261,23177
2261,23650
2261,34157
2261,34748
2262,20806
2262,22422
2263,22232
2263,27257
2263,35188
2263,39410
2264,24784
2265,36650
2265,36830
2265,38449
2266,23499
2266,23955
2268,21734
2268,35520
2269,29382
2269,33591
2270,25478
2270,37403
2271,26791
2271,28113
2272,18902
2272,21316
2272,22063
2272,36471
2273,22273
2273,25409
2275,21087
2275,23985
2275,27254
2276,19888
2276,35517
2277,27791
2277,37655
2278,26464
2278,35126
2279,20854
2279,23671
2280,21054
2280,24981
2282,36022
2283,21785
2283,23988
2284,25809
2285,25638
2285,28527
2285,34646
2285,38871
2286,20426
2287,27957
2287,35045
2288,22781
2289,22008
2289,24233
2290,20617
2291,37200
2292,27617
2292,37519
2293,25735
2293,34857
2294,18880
2295,24290
2295,36581
2296,21540
2296,35625
2297,18853
2299,39448
2300,26031
2300,26257
2301,25739
2301,35464
2302,36380
2303,26169
2304,18815
2304,25635
2305,25803
2306,21234
2306,36453
2307,23453
2308,20182
2308,20348
2308,36828
2309,25168
2311,20326
2311,23775
2311,25355
2311,38062
2312,20639
2312,27710
2314,26256
2315,19704
2315,22263
2315,28124
2316,21381
2317,27971
2317,29457
2318,25482
2321,34460
2322,20394
2322,24464
2322,26567
2322,28431
2323,25807
2323,34094
2323,34388
2323,35637
2328,35330
2328,37572
2329,24776
2329,35225
2330,20902
2330,20934
2330,37323
2331,23322
2331,33664
2331,36206
2332,27476
2332,34864
2332,35035
2333,23583
2334,28625
2335,25804
2337,34559
2337,39543
2338,25281
2338,29497
2339,20666
2339,33888
2342,21027
2342,24781
2342,33641
2342,35319
2344,37151
2346,28707
2346,38547
2347,25249
2347,28762
2348,26222
2348,34974
2348,37338
2348,37428
2348,37750
2349,24519
2349,39592
2350,19803
2350,20356
2350,25978
2351,38362
2351,39243
2352,23734
2353,25921
2353,33596
2354,27228
2355,36409
2355,37651
2356,25645
2358,22842
2359,18781
2359,37274
2361,33466
2362,23739
2362,34302
2363,36370
2364,21091
2364,21384
2364,23458
2364,24403
2364,24754
2365,36751
2366,20253
2366,25810
2368,20816
2369,22363
2371,25721
2371,37054
2371,39647
2373,25073
2375,23557
2375,36500
2375,39707
2376,24249
2376,35871
2377,26102
2378,22371
2379,18768
2379,35217
2380,27427
2381,23395
2381,37662
2382,34058
2382,36843
2383,24812
2384,23822
2384,23931
2384,27745
2386,24611
2386,35689
2387,20019
2387,34163
2387,37075
2389,34455
2391,23005
2391,26923
2391,27643
2392,23650
2392,25484
2393,39299
2394,23264
2395,28256
2395,35143
2396,35297
2396,37862
2397,20564
2399,23024
2399,38311
2400,18742
2400,33578
2400,34328
2400,34509
2401,35167
2403,25618
2404,20778
2407,18734
2407,35527
2408,25951
2409,22128
2410,35021
2411,36201
2411,36537
2411,37057
2412,25017
2412,37107
2413,26361
2414,19678
2414,22119
2415,23119
2415,28616
2415,34620
2416,37709
2417,35330
2420,20946
2420,39722
2421,36819
2422,20214
2422,21348
2422,25995
2422,27234
2425,24278
2425,27970
2426,27579
2427,20515
2427,21136
2427,23763
2427,28561
2428,23646
2428,26663
2429,19141
2429,21401
2429,39134
2430,27458
2431,22278
2432,22018
2433,22631
2433,29263
2433,37665
2435,27104
2435,36768
2437,21352
2437,29598
2439,18697
2439,20286
2439,21055
2439,28299
2439,39359
2441,37661
2442,27356
2443,26899
2443,28110
2445,27077
2447,18687
2447,28792
2448,21400
2448,24800
2450,19641
2450,24229
2452,28379
2453,23317
2453,26311
2454,25302
2455,26542
2455,35875
2455,36984
2456,20466
2456,27916
2457,22786
2457,25463
2459,24895
2459,26041
2459,36541
2460,20207
2460,23898
2460,24646
2461,20628
2462,21900
2463,39361
2463,39542
2465,27034
2465,27081
2465,28307
2466,23835
2466,27938
2466,37036
2467,34707
2468,22412
2469,39800
2469,39836
2470,29507
2471,19478
2471,37827
2472,24117
2472,28639
2473,36787
2474,34695
2475,18617
2475,21421
2475,39845
2477,26843
2478,22885
2480,28092
2481,23932
2481,35748
2481,36699
2482,39449
2484,20929
2484,27154
2484,37264
2485,21114
2485,24569
2485,33438
2486,24241
2486,25831
2486,36597
2486,37593
2488,33861
2488,37748
2489,18817
2489,28507
2489,33606
2490,35572
2491,19816
2491,35093
2492,21481
2492,24152
2492,24355
2492,27554
2492,35428
2493,18573
2493,34133
2493,37074
2494,24555
2495,28307
2496,18560
2496,39386
2497,36466
2498,23563
2499,21467
2499,37260
2500,27329
2501,27718
2501,35688
2502,20265
2503,18544
2503,34186
2507,26595
2508,34922
2509,36203
2509,39900
2510,24129
2510,34294
2511,26422
2512,21255
2512,21583
2514,22012
2514,24653
2514,37909
2515,18486
2515,28523
2516,21416
2517,22668
2518,21211
2518,34840
2519,18823
2519,38119
2520,29498
2521,28259
2521,35614
2522,22271
2522,39259
2523,18473
2524,29509
2525,26717
2525,37920
2527,21876
2527,35682
2530,28205
2531,37670
2532,22390
2533,25939
2533,27126
2534,20232
2534,35612
2536,24209
2536,37802
2537,23192
2537,27292
2539,22448
2539,24849
2539,27961
2539,28537
2540,18530
2540,20203
2540,23363
2542,39965
2543,26166
2543,27716
2545,25844
2545,35267
2546,21719
2546,24416
2546,28145
2546,29049
2547,36359
2548,18580
2548,38224
2550,20328
2550,27802
2551,36278
2552,20244
2552,25373
2553,28003
2556,20395
2556,35764
2557,27109
2557,37358
2558,20255
2560,34471
2562,23994
2564,18434
2565,18475
2566,24425
2566,35339
2567,39563
2568,22100
2569,36046
2570,27810
2570,34515
2573,24072
2574,21929
2575,22646
2575,22957
2575,40033
2577,22081
2577,25135
2577,37962
2578,21055
2578,25034
2578,27702
2578,38209
2579,36219
2580,29754
2580,34010
2580,35484
2581,25720
2581,28553
2584,33692
2585,21170
2586,22280
2588,29047
2589,23544
2590,36353
2590,37981
2592,27800
2592,28835
2593,25829
2593,27361
2593,38365
2597,20008
2597,34114
2598,38253
2599,21750
2600,21227
2600,26497
2601,23796
2603,29778
2603,36482
2604,25453
2604,36288
2604,36936
2605,26458
2605,26562
2606,20721
2607,23684
2607,36821
2608,18472
2608,28999
2609,35601
2610,24088
2610,25732
2611,36293
2612,23473
2614,27487
2614,28670
2614,34356
2614,38410
2615,20673
2615,26722
2616,21614
2617,35478
2618,29556
2619,37577
2620,26612
2621,20248
2621,39719
2621,40109
2622,21089
2622,25318
2622,36719
2622,37088
2622,38155
2624,23576
2625,26298
2626,25166
2627,29591
2628,19215
2628,34460
2629,21641
2629,22774
2629,35303
2631,20015
2631,20035
2631,20913
2632,27049
2636,28292
2636,33847
2636,35561
2636,36404
2636,37819
2637,21717
2637,25924
2640,28888
2641,20709
2643,22635
2643,23258
2643,39254
2644,20328
2644,24391
2645,25667
2646,21785
2646,23947
2647,20623
2647,33341
2648,18421
2648,21965
2648,29366
2649,20461
2650,20143
2650,26585
2650,37266
2651,18352
2651,27991
2652,39865
2653,40088
2654,26814
2656,23130
2656,25062
2656,28006
2656,28176
2657,35199
2657,36743
2657,37039
2658,33845
2658,38418
2658,40166
2659,39934
2661,37452
2662,24396
2662,27554
2663,38023
2664,19206
2664,24312
2664,29836
2664,33907
2665,39909
2668,21943
2668,34670
2668,39398
2669,18425
2669,25201
2669,26031
2670,19862
2671,21279
2671,22831
2671,26406
2671,36643
2671,37568
2671,38979
2672,27211
2672,37717
2673,24994
2673,28925
2673,33998
2674,24673
2674,27720
2674,28726
2674,37171
2675,21638
2675,25522
2675,34602
2676,21339
2676,38553
2677,20380
2677,22341
2677,26395
2677,35019
2678,38699
2679,28594
2680,28718
2680,35866
2680,36877
2681,23527
2681,34305
2682,27479
2683,23130
2683,24583
2683,25959
2684,36470
2685,28443
2685,37883
2686,37269
2686,37362
2689,19761
2689,26285
2689,38968
2691,29146
2694,37142
2695,27052
2696,25966
2697,19665
2698,36673
2698,37270
2700,28024
2700,28237
2701,23435
2702,37785
2702,38264
2703,27780
2704,22168
2704,26383
2705,27351
2705,33503
2706,36536
2707,20048
2707,20722
2708,23015
2708,25957
2709,29864
2709,40300
2710,16406
2710,21350
2710,23371
2711,38007
2711,40346
2712,21497
2712,24422
2712,40131
2716,23319
2716,24415
2716,25124
2716,35468
2716,37106
2718,23528
2718,36031
2718,38943
2719,33741
2719,40366
2720,34921
2722,34003
2722,35746
2723,18718
2723,21241
2723,21437
2723,40198
2724,22735
2724,35874
2724,38316
2725,29880
2726,22809
2726,28441
2726,37439
2728,20427
2728,24825
2729,27152
2731,18702
2731,39377
2732,34989
2734,21125
2735,27239
2736,36878
2738,37855
2740,22595
2740,25742
2740,27296
2740,29137
2741,37148
2741,37610
2742,22982
2743,28789
2743,29902
2744,40284
2745,33923
2746,23192
2746,23762
2746,24989
2746,36484
2747,22316
2747,36373
2748,21688
2748,28560
2748,36313
2749,18126
2749,21778
2751,26047
2751,28140
2751,38261
2752,18205
2752,26348
2752,27381
2753,21419
2753,34427
2754,27333
2755,20182
2756,23959
2756,34420
2758,27476
2759,25809
2760,28977
2760,37682
2761,38840
2762,18590
2762,22370
2762,35550
2762,37517
2763,21876
2763,24578
2763,28338
2763,37818
2764,37263
2765,29927
2765,35192
2766,20057
2766,38478
2768,19695
2768,23129
2768,29736
2768,37283
2769,23205
2769,25265
2769,40098
2770,24219
2770,38808
2771,22583
2771,36539
2772,38828
2773,38077
2774,21486
2774,22476
2774,33849
2776,20814
2776,36189
2776,38158
2777,23703
2777,29742
2777,33714
2778,18564
2778,26573
2778,28763
2778,34080
2779,25818
2779,40300
2780,23246
2780,26906
2782,23594
2783,20107
2784,35393
2785,22728
2785,29959
2785,36060
2786,24656
2786,35438
2786,40383
2787,20759
2787,22681
2787,27652
2787,37590
2788,18639
2789,20507
2790,20354
2790,23232
2791,18859
2791,25418
2792,23711
2792,26258
2792,34748
2795,18157
2795,25906
2795,28583
2796,21389
2796,35964
2797,29068
2798,24015
2798,35873
2798,38858
2800,33396
2801,35078
2802,22934
2803,20753
2803,36421
2804,21982
2804,25077
2805,28658
2805,37427
2806,19645
2806,20283
2806,35044
2806,37288
2807,40221
2807,40440
2808,21042
2808,22578
2809,24355
2811,26731
2812,34623
2812,38271
2815,28307
2815,35067
2815,37843
2817,20980
2817,33727
